Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
479,0,3,79.0,10637,1,1,3,3,4,0,5,2,2,0,2,8,4,2007,2008,3,1,12,13,3,214,2,4,2,0,4,1,2,1288,6,0,417,1705,1,0,1,0,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,2,1,2007.0,2,3,826,5,5,2,208,44,0,0,0,0,3,4,1,0,8,3,8,4,12.601490784782536
480,1,4,50.0,5925,1,1,3,0,4,0,17,2,2,0,2,4,6,1937,2000,3,1,11,12,0,252,3,4,0,1,4,3,5,168,6,0,739,907,1,4,1,0,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,3,5,1995.0,3,2,672,5,5,2,0,72,0,0,0,0,3,2,1,0,2,1,8,2,11.401681006153428
481,0,3,98.0,16033,1,1,0,3,2,0,16,2,2,0,2,9,4,2004,2005,3,1,12,13,1,233,2,4,2,0,4,1,2,1261,6,0,572,1833,1,0,1,0,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,3,772,5,5,2,519,112,0,0,0,0,3,4,1,0,2,0,8,4,12.694655727828806
482,0,3,72.0,11846,1,1,0,1,4,0,16,2,2,0,2,9,4,2003,2004,3,1,12,13,1,280,2,4,2,0,4,1,2,1567,6,0,225,1792,1,0,1,0,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,2,1,2003.0,0,3,874,5,5,2,206,49,0,0,0,0,3,4,1,0,7,0,8,4,12.832013750189883
483,6,4,50.0,2500,1,2,3,3,0,0,17,2,2,0,5,7,7,1915,2005,1,1,11,12,2,0,2,4,2,4,4,3,0,299,6,0,611,910,1,0,1,0,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,2,1,1915.0,3,1,164,1,1,2,0,0,0,0,0,0,3,4,1,0,5,3,8,4,11.951186847493474
484,11,4,32.0,4500,1,1,3,3,2,0,11,2,2,3,2,6,4,1998,1998,3,1,12,13,1,70,3,4,2,0,4,3,2,897,6,0,319,1216,1,0,1,0,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,3,2,402,5,5,2,0,125,0,0,0,0,3,4,1,0,4,0,8,4,12.007627804348722
485,0,3,71.0,7758,1,1,0,3,0,0,19,2,2,0,2,5,6,1962,2001,1,1,6,10,2,0,3,2,1,4,4,3,0,588,6,0,411,999,1,2,1,0,999,0,0,999,1,0,1,0,3,1,2,6,6,0,3,5,1963.0,3,1,264,5,5,2,0,132,0,0,0,0,3,4,1,0,2,1,8,4,11.794345471549745
486,0,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,2,5,6,1950,2007,1,1,8,8,2,0,2,4,1,4,4,3,0,607,6,0,506,1113,1,2,1,0,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,2,1,1950.0,3,1,264,5,5,2,0,80,120,0,0,0,3,4,1,0,6,3,8,4,11.898194668458824
487,0,3,79.0,10289,1,1,3,3,4,0,12,2,2,0,2,5,6,1965,1965,3,1,8,8,1,110,3,4,1,4,4,3,0,836,6,0,237,1073,1,4,1,0,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,3,1,1965.0,2,2,515,5,5,2,0,0,0,0,0,0,3,4,1,0,5,1,8,4,11.957617696467539
488,0,3,70.0,12243,1,1,0,3,4,0,14,2,2,0,2,5,5,1971,1971,1,1,9,10,2,0,3,4,1,2,4,0,0,998,6,0,486,1484,1,2,1,0,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,5,1,1971.0,3,2,487,5,5,2,224,0,0,0,180,0,3,4,1,0,1,1,8,4,12.07254696717504
489,14,3,60.0,10800,1,1,3,3,0,0,17,2,2,1,0,5,3,1900,1970,1,1,13,14,2,0,3,1,1,4,0,3,1,664,6,0,290,954,1,4,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,2,1,1970.0,3,2,520,5,1,0,142,0,0,0,0,0,3,4,1,0,4,0,3,4,11.98293534419643
490,13,4,21.0,1526,1,1,3,3,4,0,10,2,2,3,6,4,7,1970,2002,1,1,5,5,2,0,3,2,1,2,4,0,2,515,6,0,115,630,1,4,1,0,630,0,0,630,1,0,1,0,1,1,2,3,6,0,3,1,1970.0,3,1,286,5,5,2,0,0,0,0,0,0,3,4,1,0,4,3,8,4,11.362114203075018
491,12,4,21.0,2665,1,1,3,3,4,0,10,2,2,4,5,5,5,1976,1976,1,1,5,5,2,0,3,4,2,2,4,2,6,0,6,0,264,264,1,4,1,0,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,2,3,1976.0,0,1,336,5,5,2,141,24,0,0,0,0,3,4,1,0,5,2,8,4,11.652696102959752
492,4,3,79.0,9490,1,1,3,3,4,0,12,0,2,0,0,6,6,1941,1950,1,1,13,14,2,0,3,4,1,4,4,3,1,403,5,165,238,806,1,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,5,1,1941.0,3,1,240,5,5,2,0,0,32,0,0,0,3,2,1,0,7,0,8,4,11.798111925972616
493,5,3,105.0,15578,1,1,0,3,0,0,8,2,2,0,5,6,4,2006,2006,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,728,728,1,2,1,0,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,3,1,2006.0,2,2,429,5,5,2,0,0,0,0,0,0,3,4,1,0,4,0,6,5,12.059809113551395
494,0,3,70.0,7931,1,1,3,3,4,0,12,2,2,0,2,5,5,1960,1960,1,1,3,14,2,0,3,4,1,4,4,3,1,374,3,532,363,1269,1,4,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,1,5,1964.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2,8,4,11.951186847493474
495,1,4,50.0,5784,1,1,3,3,4,0,17,0,2,0,2,5,7,1938,1996,1,1,8,8,2,0,3,4,0,1,4,3,6,0,6,0,190,190,1,2,1,0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,3,1,1938.0,3,1,273,5,5,2,144,20,80,0,0,0,3,4,1,0,11,3,8,4,11.421917019425594
496,1,0,60.0,7879,1,1,3,3,4,0,9,2,2,0,2,4,4,1920,1950,1,1,13,14,2,0,3,4,1,4,4,3,5,495,6,0,225,720,1,4,0,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,0,0,523,115,0,0,0,3,1,1,0,10,3,8,0,10.460270761075149
497,0,3,91.0,12692,1,1,0,3,4,0,15,2,2,0,2,8,4,1992,1993,3,1,3,3,2,0,2,4,2,2,4,3,2,1231,6,0,1969,3200,1,0,1,0,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,2,1,1992.0,2,2,546,5,5,2,264,75,291,0,0,0,3,4,1,0,4,1,8,4,12.971542813248437
498,4,3,60.0,9120,1,2,3,3,4,0,3,2,2,0,0,7,5,1925,1950,1,1,13,14,2,0,3,2,2,4,4,3,5,329,6,0,697,1026,1,0,1,0,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,3,5,1925.0,3,1,240,5,5,0,0,100,0,0,0,0,3,0,1,0,5,2,8,4,12.122696471358964
499,0,3,65.0,7800,1,1,3,3,4,0,19,2,2,0,2,5,6,1967,2004,3,1,6,6,1,48,3,4,2,4,4,3,0,450,6,0,414,864,1,0,1,0,899,0,0,899,0,0,1,0,3,1,2,5,6,0,3,1,1967.0,0,1,288,5,5,2,64,0,0,0,0,0,3,2,1,0,5,3,8,4,11.775297421715827
500,0,3,70.0,7535,1,1,0,3,4,0,12,2,2,0,2,5,6,1958,1985,1,1,8,8,2,0,3,4,1,4,4,3,1,111,3,279,522,912,1,1,1,0,912,0,0,912,0,1,1,0,2,1,3,5,6,0,3,1,1958.0,0,1,297,5,5,2,12,285,0,0,0,0,3,3,3,480,5,1,8,4,11.695255355062795
501,12,4,21.0,1890,1,1,3,3,4,0,2,2,2,3,5,6,4,1973,1973,1,1,6,6,1,185,3,4,1,4,4,3,1,356,6,0,316,672,1,4,1,0,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,3,5,1973.0,3,1,264,5,5,2,144,28,0,0,0,0,3,4,1,0,4,1,8,4,11.635151947212842
502,5,1,75.0,9803,1,1,3,3,4,0,21,2,2,0,5,7,4,2005,2005,1,1,12,13,2,0,2,4,2,2,4,3,2,400,6,0,466,866,1,2,1,0,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,3,1,2005.0,2,2,603,5,5,2,0,108,0,0,0,0,3,4,1,0,1,2,8,4,12.331387247601905
503,0,3,70.0,9170,1,1,3,3,0,0,7,1,2,0,2,5,6,1965,1965,3,1,8,8,2,0,3,4,1,4,4,3,0,698,2,96,420,1214,1,0,1,0,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,3,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,3,0,3,400,3,1,8,4,11.849404844423075
504,0,3,100.0,15602,1,1,0,3,4,0,6,2,2,0,2,7,7,1959,1997,1,1,3,14,2,0,3,4,1,4,4,3,0,1247,6,0,254,1501,1,4,1,0,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,5,1,1959.0,0,2,484,5,5,2,0,54,0,0,161,0,3,1,1,0,2,4,8,4,12.574185427296195
505,12,3,24.0,2308,1,1,3,3,4,0,13,2,2,4,5,6,4,1974,1974,1,1,9,2,2,0,3,4,1,4,4,3,0,257,5,495,103,855,1,4,1,0,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,1,1,1974.0,3,2,440,5,5,2,260,0,0,0,0,0,3,4,1,0,5,3,8,4,11.898194668458824
506,10,4,60.0,7596,1,0,3,3,4,0,17,0,2,2,5,5,4,1952,1952,3,1,13,14,1,224,3,4,1,4,4,3,6,0,6,0,960,960,1,2,1,0,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,3,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,3,4,1,0,6,3,0,4,11.732069026983154
507,5,3,80.0,9554,1,1,0,3,4,0,20,2,2,0,5,8,4,1993,1994,1,1,12,13,1,76,2,4,2,2,4,3,2,380,6,0,397,777,1,0,1,0,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,5,1,1993.0,2,2,471,5,5,2,182,81,0,0,0,0,3,4,1,0,8,0,8,4,12.278397958261776
508,0,1,75.0,7862,1,1,0,3,4,0,21,2,2,0,2,6,4,2009,2009,1,1,12,13,2,0,2,4,2,2,4,3,2,27,6,0,1191,1218,1,0,1,0,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,3,1,2009.0,0,2,676,5,5,2,0,102,0,0,0,0,3,4,1,0,8,3,6,5,12.246739428005665
509,6,4,60.0,9600,1,1,3,3,4,0,17,2,2,0,5,7,8,1928,2005,2,1,8,8,2,0,3,0,0,4,4,3,5,141,6,0,548,689,1,0,1,0,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,2,5,1928.0,3,2,360,5,5,0,0,0,116,0,0,0,3,4,1,0,9,2,8,4,11.989165855127435
510,0,3,80.0,9600,1,1,3,3,0,0,12,2,2,0,2,5,5,1959,1959,1,1,8,8,1,81,3,4,1,4,4,3,0,991,6,0,50,1041,1,0,1,0,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,270,5,5,2,224,88,0,0,0,0,3,2,1,0,6,3,8,4,11.732069026983154
511,0,3,75.0,14559,1,1,3,3,4,0,12,2,2,0,2,5,6,1951,2000,3,1,13,14,0,36,2,4,1,4,4,3,1,650,5,180,178,1008,1,0,1,0,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,5,4,1951.0,3,1,288,5,5,2,324,42,0,0,168,0,3,4,3,2000,5,3,8,4,12.013100572810686
512,11,3,40.0,6792,1,1,0,3,4,0,16,2,2,4,2,7,4,2005,2006,1,1,12,13,3,51,2,4,2,2,4,3,6,0,6,0,1368,1368,1,0,1,0,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,2,2,474,5,5,2,132,35,0,0,0,0,3,4,1,0,2,0,6,5,12.219314582801099
513,0,3,70.0,9100,1,1,3,3,0,0,12,1,2,0,2,5,4,1958,1958,1,1,12,13,2,0,3,4,1,4,4,3,1,521,3,174,169,864,1,4,1,0,864,0,0,864,1,0,1,0,3,1,3,5,6,0,3,5,1964.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,6,0,8,4,11.774527900858466
514,0,3,71.0,9187,1,1,3,0,0,0,11,2,2,0,2,6,4,1983,1983,1,1,12,13,2,0,3,2,2,4,4,3,0,336,6,0,748,1084,1,4,1,0,1080,0,0,1080,0,0,1,1,3,1,3,5,6,0,3,1,1983.0,3,2,484,5,5,2,120,0,158,0,0,0,3,4,1,0,5,1,8,4,11.805602541591771
515,3,3,55.0,10594,1,1,3,3,4,0,6,2,2,0,1,5,4,1926,1950,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,768,768,3,1,0,0,789,0,0,789,0,0,1,0,2,1,3,5,6,0,3,5,1926.0,3,1,200,4,4,2,0,0,112,0,0,0,3,2,1,0,5,1,8,4,11.477308649967684
516,0,3,94.0,12220,1,1,3,3,4,0,16,2,2,0,2,10,4,2009,2009,3,1,5,5,1,202,0,4,1,0,4,3,2,1436,6,0,570,2006,1,0,1,0,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,2,1,2009.0,0,3,900,5,5,2,156,54,0,0,0,0,3,4,1,0,8,3,6,5,12.906349350523891
517,8,3,80.0,10448,1,1,0,3,0,0,14,2,2,0,7,6,5,1972,1972,1,1,6,6,1,212,3,4,1,4,4,3,6,0,6,0,689,689,1,4,1,0,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,5,1,1972.0,2,2,583,5,5,2,0,104,0,0,0,0,3,0,1,0,7,3,0,0,11.970356641103
518,5,3,79.0,10208,1,1,0,3,4,0,15,2,2,0,5,7,4,1996,1997,1,1,12,13,1,317,2,4,2,2,4,3,6,0,6,0,1264,1264,1,0,1,0,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,5,1,1996.0,2,3,889,5,5,2,220,0,0,0,0,0,3,4,1,0,6,3,8,4,12.487488878546145
519,5,3,70.0,9531,1,1,0,3,1,0,5,2,2,0,5,6,4,1998,1998,1,1,12,13,2,0,3,4,2,2,4,2,2,706,6,0,88,794,1,0,1,0,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,3,1,1998.0,2,2,546,5,5,2,0,36,0,0,0,0,3,2,1,0,4,1,8,4,12.259618151783464
520,6,3,53.0,10918,1,1,3,3,4,0,6,2,2,0,5,7,8,1926,2004,2,1,8,8,2,0,2,4,0,2,4,3,6,0,6,0,1276,1276,1,0,1,0,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,2,5,1926.0,3,1,282,5,5,2,0,0,0,0,145,0,3,2,1,0,5,3,8,4,12.36308066783498
521,14,3,60.0,10800,1,0,3,3,4,0,17,2,2,1,5,4,6,1900,2000,1,1,8,8,2,0,3,4,0,3,2,4,4,0,4,0,0,0,1,4,0,0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,3,6,0.0,1,0,0,3,3,0,220,114,210,0,0,0,3,4,1,0,7,2,8,4,11.57355949850708
522,0,3,90.0,11988,1,1,0,3,0,0,12,1,2,0,2,6,5,1957,1957,1,1,12,13,2,0,3,4,1,4,4,3,5,777,6,0,467,1244,1,0,1,0,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,2,1,1957.0,3,1,336,5,5,2,0,40,0,0,0,0,3,4,1,0,4,1,8,4,11.918397239722838
523,4,4,50.0,5000,1,1,3,3,0,0,3,1,2,0,0,6,6,1947,1950,1,1,5,5,2,0,3,2,1,4,4,3,0,399,6,0,605,1004,1,0,1,0,1004,660,0,1664,0,0,2,0,3,1,3,7,6,2,2,5,1950.0,3,2,420,5,5,2,0,24,36,0,0,0,3,4,1,0,9,0,8,4,11.976665770490769
524,5,3,130.0,40094,1,1,0,0,4,0,7,4,4,0,5,10,4,2007,2008,3,1,5,5,3,307,0,4,2,0,4,1,2,2260,6,0,878,3138,1,0,1,0,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,2,3,2007.0,0,3,884,5,5,2,208,406,0,0,0,0,3,4,1,0,9,1,6,5,12.126764251515693
525,5,3,95.0,11787,1,1,0,3,4,0,15,2,2,0,5,7,4,1996,1997,1,1,12,13,1,288,2,4,2,2,4,3,2,719,6,0,660,1379,1,0,1,0,1383,1015,0,2398,1,0,2,1,3,1,2,8,6,1,5,1,1996.0,0,3,834,5,5,2,239,60,0,0,0,0,3,4,1,0,7,1,8,4,12.662709207270273
526,0,1,62.0,7500,1,2,3,3,4,0,21,2,2,0,2,7,4,2005,2005,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,1257,1257,1,0,1,0,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,5,1,2005.0,3,2,453,5,5,2,38,144,0,0,0,0,3,4,1,0,3,0,8,4,12.07824495582233
527,0,3,70.0,13300,1,1,3,3,4,0,12,2,2,0,2,5,6,1956,2000,3,1,13,14,2,0,3,4,1,2,4,3,5,377,6,0,551,928,1,4,1,0,928,0,0,928,0,0,1,0,2,1,3,4,6,0,3,1,1956.0,3,1,252,5,5,2,261,0,156,0,0,0,3,4,1,0,5,1,8,4,11.790564777297387
528,5,3,67.0,14948,1,1,0,3,4,0,16,2,2,0,5,9,4,2008,2008,3,1,12,13,3,176,0,4,2,0,4,0,2,1330,6,0,122,1452,1,0,1,0,1476,1237,0,2713,1,0,2,1,3,1,0,11,6,1,2,1,2008.0,0,3,858,5,5,2,126,66,0,0,0,0,3,4,1,0,10,2,6,5,13.00866150247074
529,1,3,58.0,9098,1,1,0,3,4,0,7,2,2,0,2,4,6,1920,2002,1,1,13,14,2,0,3,4,0,4,4,2,0,348,6,0,180,528,1,0,1,0,605,0,0,605,1,0,1,0,2,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,6,1,8,4,11.362114203075018
530,0,3,74.0,32668,1,1,0,3,1,0,6,2,2,0,2,6,2,1957,1975,3,1,13,11,2,0,2,4,2,4,4,3,5,1219,6,0,816,2035,1,4,1,0,2515,0,0,2515,1,0,3,0,4,2,3,9,0,2,5,1,1975.0,2,2,484,5,5,2,0,0,200,0,0,0,3,4,1,0,2,1,8,2,12.209192772866418
531,8,3,85.0,10200,1,1,3,3,4,0,23,2,2,0,7,6,4,1988,1989,1,1,6,6,1,143,2,4,1,2,4,0,2,783,6,0,678,1461,1,0,1,0,1509,0,0,1509,1,0,2,0,3,1,2,5,6,1,1,1,1988.0,2,2,600,5,5,2,224,0,0,0,0,0,3,4,1,0,7,2,8,0,12.07254696717504
532,6,4,60.0,6155,1,1,0,3,3,0,3,8,1,0,5,6,7,1920,1999,1,1,13,14,2,0,3,4,0,1,0,2,6,0,6,0,611,611,1,0,1,0,751,611,0,1362,0,0,2,0,3,1,3,6,6,0,3,5,1920.0,0,2,502,5,1,2,0,0,84,0,0,0,3,4,1,0,5,2,8,4,11.759793355371235
533,0,3,60.0,7200,1,1,3,3,4,0,12,2,2,0,2,5,6,1955,2007,1,1,12,13,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,0,1,0,827,0,0,827,0,0,1,0,2,1,3,5,4,1,4,5,1967.0,3,1,392,5,5,2,0,0,0,0,0,0,3,4,1,0,3,4,8,4,11.585255428832172
534,0,3,50.0,5000,1,1,3,2,4,1,3,2,2,0,2,1,2,1946,1950,1,1,12,13,2,0,1,1,3,3,2,4,4,0,4,0,0,0,1,1,0,0,334,0,0,334,0,0,1,0,1,1,1,2,6,0,3,6,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,0,1,8,4,10.579005242826248
535,5,3,74.0,9056,1,1,0,3,4,0,8,2,2,0,5,8,4,2004,2004,1,1,12,13,2,0,2,4,2,0,1,0,6,0,6,0,707,707,1,0,1,0,707,707,0,1414,0,0,2,1,3,1,2,6,6,1,2,1,2004.0,0,2,403,5,5,2,100,35,0,0,0,0,3,4,1,0,9,0,8,4,12.089544447235971
536,14,3,70.0,7000,1,1,3,3,4,0,7,2,2,1,5,5,6,1910,1991,1,1,8,8,2,0,3,4,1,2,4,1,2,969,6,0,148,1117,1,4,1,0,820,527,0,1347,1,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,85,0,148,0,0,0,3,4,1,0,0,2,8,4,11.585255428832172
537,5,3,57.0,8924,1,1,0,3,1,0,5,2,2,0,5,7,4,1998,1999,1,1,12,13,2,0,3,4,2,2,4,0,6,0,6,0,880,880,1,0,1,0,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,3,1,1998.0,0,2,527,5,5,2,120,155,0,0,0,0,3,4,1,0,6,2,8,4,12.144202560946875
538,0,3,73.0,12735,1,1,0,3,2,0,12,2,2,0,2,4,4,1972,1972,3,1,8,8,2,0,3,4,1,4,4,3,1,600,6,0,264,864,1,4,1,0,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,5,1980.0,3,2,576,5,5,2,216,0,0,0,0,0,3,3,1,0,3,2,0,4,11.619544188752133
539,0,3,71.0,11553,1,1,0,3,4,0,19,2,2,0,2,5,4,1968,1968,3,1,9,10,1,124,3,4,1,4,4,3,1,673,6,0,378,1051,1,4,1,0,1159,0,0,1159,0,0,1,1,3,1,3,7,6,1,1,1,1968.0,3,1,336,5,5,2,466,0,0,0,0,0,3,4,1,0,6,0,8,4,11.970356641103
540,0,3,70.0,11423,1,1,3,3,4,0,5,2,2,0,2,8,4,2001,2002,1,1,12,13,1,268,2,4,2,2,4,0,2,1358,6,0,223,1581,1,0,1,0,1601,0,0,1601,1,0,2,0,3,1,2,6,6,1,5,1,2001.0,2,2,670,5,5,2,180,0,0,0,0,0,3,2,3,2000,4,4,8,4,12.513561021741964
541,0,3,85.0,14601,1,1,3,3,4,0,23,2,2,0,2,9,4,2006,2006,3,1,12,13,1,287,0,4,2,0,4,0,2,1260,6,0,578,1838,1,0,1,0,1838,0,0,1838,1,0,2,0,2,1,0,8,6,1,2,1,2006.0,0,3,765,5,5,2,270,68,0,0,0,0,3,4,1,0,2,3,8,4,12.660331092405903
542,5,3,91.0,11000,1,1,3,3,2,0,15,2,2,0,5,8,4,2000,2000,1,1,12,13,1,37,2,4,2,2,4,3,6,0,6,0,969,969,1,0,1,0,997,1288,0,2285,0,0,2,1,4,1,2,8,6,1,5,3,2000.0,0,3,648,5,5,2,0,56,0,0,0,0,3,4,1,0,5,1,8,4,12.421188057397055
543,0,3,78.0,10140,1,1,3,3,4,0,14,6,2,0,2,7,4,1998,1999,3,1,12,13,2,0,2,4,2,0,4,3,3,144,2,1127,379,1650,1,0,1,0,1680,0,0,1680,1,0,2,0,3,1,2,7,0,1,5,1,1998.0,0,2,583,5,5,2,78,73,0,0,0,0,3,4,1,0,5,3,8,4,12.2702251546747
544,11,2,34.0,4058,1,1,3,3,4,0,12,2,2,4,6,7,4,1998,1998,1,1,8,8,1,120,3,4,2,2,4,0,2,584,3,139,0,723,1,0,1,0,767,0,0,767,1,0,1,0,1,1,3,4,6,0,3,1,1998.0,0,1,367,5,5,2,120,40,0,0,0,0,3,4,1,0,5,1,8,4,11.798111925972616
545,5,3,58.0,17104,1,1,0,3,4,0,8,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0,2,4,2,2,1,0,2,554,6,0,100,654,1,0,1,0,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,2,1,2006.0,2,2,426,5,5,2,100,24,0,0,0,0,3,4,1,0,8,0,6,5,12.098854850641
546,4,3,80.0,13837,1,1,0,3,0,0,14,2,2,0,0,7,4,1988,1988,1,1,6,6,1,118,2,2,2,2,1,3,2,1002,3,202,0,1204,1,2,1,0,1377,806,0,2183,0,0,2,1,4,1,2,9,6,0,3,1,1988.0,3,3,786,5,5,2,0,0,0,0,0,0,3,4,1,0,1,0,8,4,12.34148164933907
547,4,3,70.0,8737,1,1,0,0,4,0,3,2,2,0,0,6,6,1923,1950,1,1,3,14,2,0,3,4,0,2,4,3,5,300,6,0,765,1065,1,0,1,0,915,720,0,1635,0,0,1,1,3,1,3,6,6,1,2,5,1950.0,3,2,440,5,5,2,0,38,0,144,0,0,3,4,1,0,4,1,8,4,12.25486757159303
548,9,3,54.0,7244,1,1,3,3,4,0,11,2,2,0,6,5,6,1970,1970,1,1,12,13,2,0,3,2,1,2,4,0,0,619,6,0,149,768,1,0,1,0,768,0,0,768,1,0,1,0,2,1,3,5,6,0,3,5,1987.0,3,2,624,5,5,2,104,0,0,0,0,0,3,4,1,0,3,1,8,4,11.771443882099636
549,0,4,49.0,8235,1,1,0,1,4,0,17,1,7,0,2,5,6,1955,1995,1,1,8,8,2,0,3,2,1,4,4,3,3,180,5,645,0,825,1,4,1,0,825,0,0,825,1,0,1,0,2,1,3,4,6,0,3,5,1963.0,2,2,720,5,5,2,140,50,0,0,0,0,3,2,1,0,5,2,8,4,11.736077016252437
550,5,1,75.0,9375,1,1,3,3,4,0,21,2,2,0,5,7,4,2003,2004,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,912,912,1,0,1,0,912,1182,0,2094,0,0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2,615,5,5,2,182,182,0,0,0,0,3,4,1,0,10,3,8,4,12.479913113434042
551,11,3,53.0,4043,1,1,3,3,4,0,13,2,2,4,2,6,5,1977,1977,1,1,9,10,2,0,3,4,1,2,4,3,0,559,6,0,510,1069,1,4,1,0,1069,0,0,1069,0,0,2,0,2,1,3,4,6,0,3,1,1977.0,2,2,440,5,5,2,0,55,0,0,200,0,3,4,1,0,9,2,0,0,11.849404844423075
552,0,4,50.0,6000,1,1,3,3,4,0,17,2,2,0,2,5,5,1957,1957,3,1,3,3,2,0,3,4,1,4,4,3,5,308,6,0,620,928,1,2,1,0,928,0,0,928,0,0,1,0,3,1,3,5,6,0,3,1,1957.0,0,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2,8,4,11.630717389475993
553,0,3,87.0,11146,1,1,0,3,4,0,16,2,2,0,2,8,4,2006,2006,1,1,12,13,3,164,2,4,2,0,4,0,6,0,6,0,1709,1709,1,0,1,0,1717,0,0,1717,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,3,908,5,5,2,169,39,0,0,0,0,3,4,1,0,6,3,8,4,12.45098160251256
554,0,3,67.0,8777,1,1,3,3,4,0,7,1,2,0,2,4,4,1949,2003,1,1,12,13,2,0,3,4,1,3,2,4,4,0,4,0,0,0,1,0,1,0,1126,0,0,1126,0,0,2,0,2,1,2,5,6,0,3,5,2002.0,0,2,520,5,5,0,0,96,0,0,0,0,3,2,1,0,4,3,8,4,11.58989576532275
